time,t1,time_t1,t2,time_t2,t3,time_t3,average_temperature,heater_on,fan_on,execution_interval,elapsed
1731408912635247992,36.562,1731408912594766558,37.375,1731408912554995596,20.437,1731408912634806201,36.9685,False,True,3.0,1.2629199028015137
1731408915606177959,36.562,1731408915514920859,37.375,1731408915554807284,20.437,1731408915605644373,36.9685,True,True,3.0,1.2320632934570312
1731408918635080464,36.562,1731408918556387579,37.375,1731408918634604525,20.5,1731408918595598366,36.9685,False,True,3.0,1.2591302394866943
1731408921635175649,36.562,1731408921514906390,37.375,1731408921594852170,20.437,1731408921634743913,36.9685,False,True,3.0,1.2574422359466553
1731408924635387775,36.562,1731408924594848982,37.375,1731408924634965483,20.437,1731408924554879146,36.9685,False,True,3.0,1.2558653354644775
1731408927635175254,36.625,1731408927514956151,37.437,1731408927634773648,20.437,1731408927594788940,37.031,False,True,3.0,1.2538483142852783
1731408930794996606,36.562,1731408930754806231,37.375,1731408930715447218,20.437,1731408930794578703,36.9685,False,True,3.0,1.4118564128875732
1731408933677937745,36.562,1731408933634821533,37.437,1731408933594914580,20.5,1731408933677284734,36.9995,False,True,3.0,1.2931795120239258
1731408936635159955,36.562,1731408936554917014,37.375,1731408936596819167,20.5,1731408936634766497,36.9685,True,True,3.0,1.2486340999603271
1731408939635373039,36.562,1731408939594862960,37.375,1731408939514881790,20.437,1731408939634999748,36.9685,False,True,3.0,1.2487895488739014
1731408942645535389,36.625,1731408942605546598,37.375,1731408942645041913,20.437,1731408942554945895,37.0,False,True,3.0,1.2571487426757812
1731408945635106324,36.625,1731408945515150392,37.375,1731408945634740699,20.437,1731408945594681185,37.0,False,True,3.0,1.2449374198913574
1731408948635298201,36.562,1731408948554875267,37.375,1731408948594794191,20.437,1731408948634918464,36.9685,False,True,3.0,1.2433111667633057
1731408951835236085,36.562,1731408951834833238,37.375,1731408951754956609,20.437,1731408951795806338,36.9685,False,True,3.0,1.4423425197601318
1731408954645092410,36.562,1731408954555688944,37.375,1731408954594854695,20.437,1731408954644650582,36.9685,False,True,3.0,1.2516732215881348
1731408957635437797,36.562,1731408957514866760,37.375,1731408957594832339,20.437,1731408957634961784,36.9685,True,True,3.0,1.2414286136627197
1731408960635426192,36.562,1731408960554939986,37.375,1731408960634824643,20.437,1731408960594931249,36.9685,False,True,3.0,1.2395875453948975
1731408963635456981,36.562,1731408963514873657,37.375,1731408963595693140,20.437,1731408963634889266,36.9685,False,True,3.0,1.2377886772155762
1731408966635075245,36.562,1731408966594843018,37.375,1731408966555666187,20.437,1731408966634687916,36.9685,False,True,3.0,1.2365012168884277
1731408969835120754,36.562,1731408969755977042,37.375,1731408969794779453,20.437,1731408969834743777,36.9685,False,True,3.0,1.435772180557251
1731408972635355589,36.562,1731408972554907074,37.375,1731408972594940269,20.437,1731408972634820114,36.9685,False,True,3.0,1.2343974113464355
1731408975635264197,36.562,1731408975514928592,37.375,1731408975634820646,20.437,1731408975595394499,36.9685,False,True,3.0,1.2334821224212646
1731408978645253583,36.562,1731408978554876451,37.375,1731408978595115925,20.437,1731408978644879883,36.9685,True,True,3.0,1.241645097732544
1731408981675186619,36.562,1731408981595722769,37.375,1731408981674779272,20.437,1731408981634830035,36.9685,False,True,3.0,1.269763469696045
1731408984675261790,36.562,1731408984554894357,37.375,1731408984635004943,20.437,1731408984674760240,36.9685,False,True,3.0,1.2688112258911133
1731408987675986769,36.562,1731408987635442795,37.375,1731408987675461571,20.437,1731408987594883950,36.9685,False,True,3.0,1.267730712890625
1731408990635198784,36.562,1731408990594902694,37.375,1731408990555300375,20.437,1731408990634766863,36.9685,False,True,3.0,1.2251734733581543
1731408993675106774,36.562,1731408993594933568,37.375,1731408993634761368,20.437,1731408993674747815,36.9685,False,True,3.0,1.2641160488128662
1731408996634988093,36.562,1731408996555703059,37.375,1731408996634621986,20.437,1731408996594725037,36.9685,False,True,3.0,1.2221763134002686
1731408999675707056,36.562,1731408999595778138,37.375,1731408999675158358,20.437,1731408999634908727,36.9685,True,True,3.0,1.2610907554626465
1731409002635172170,36.562,1731409002595337458,37.375,1731409002555800650,20.437,1731409002634642472,36.9685,False,True,3.0,1.2200572490692139
1731409005675307860,36.5,1731409005594918719,37.375,1731409005674860846,20.437,1731409005634764358,36.9375,False,True,3.0,1.2583751678466797
1731409008715568993,36.5,1731409008674830103,37.375,1731409008635794861,20.437,1731409008715161109,36.9375,False,True,3.0,1.2980308532714844
1731409011675106297,36.5,1731409011594876908,37.375,1731409011674738912,20.437,1731409011634814160,36.9375,False,True,3.0,1.257075548171997
1731409014675293432,36.562,1731409014554924789,37.375,1731409014674775401,20.437,1731409014634873795,36.9685,False,True,3.0,1.2554678916931152
1731409017714925878,36.5,1731409017674707126,37.375,1731409017594951800,20.437,1731409017714608937,36.9375,False,True,3.0,1.2932422161102295
1731409020715185207,36.5,1731409020674770252,37.375,1731409020634989531,20.437,1731409020714794100,36.9375,True,True,3.0,1.2927546501159668
1731409023715261012,36.562,1731409023594871412,37.375,1731409023714773092,20.5,1731409023675588807,36.9685,False,True,3.0,1.2910630702972412
1731409026675336886,36.562,1731409026554877690,37.375,1731409026634834429,20.437,1731409026674924779,36.9685,False,True,3.0,1.2493751049041748
1731409029835821600,36.562,1731409029795577287,37.375,1731409029755522065,20.437,1731409029835370475,36.9685,False,True,3.0,1.4080500602722168
1731409032675396774,36.562,1731409032554876644,37.375,1731409032634824852,20.5,1731409032674854372,36.9685,False,True,3.0,1.2459886074066162
1731409035676073855,36.562,1731409035635099807,37.375,1731409035675628675,20.5,1731409035595144173,36.9685,False,True,3.0,1.2448463439941406
1731409038715242948,36.625,1731409038634885868,37.375,1731409038674774337,20.5,1731409038714750231,37.0,False,True,3.0,1.2822058200836182
1731409041716934612,36.562,1731409041594918893,37.375,1731409041716538301,20.5,1731409041674951294,36.9685,True,True,3.0,1.2821271419525146
1731409044675192405,36.562,1731409044554936683,37.375,1731409044674832335,20.5,1731409044634809254,36.9685,False,True,3.0,1.238619327545166
1731409047754930399,36.5,1731409047754609754,37.375,1731409047714711337,20.5,1731409047675026862,36.9375,False,True,3.0,1.3175971508026123
1731409050685998544,36.562,1731409050554965869,37.375,1731409050685586585,20.5,1731409050644806194,36.9685,False,True,3.0,1.2469172477722168
1731409053684971023,36.5,1731409053634764747,37.375,1731409053594984382,20.5,1731409053684607860,36.9375,False,True,3.0,1.2440710067749023
1731409056715278351,36.562,1731409056634887237,37.375,1731409056674860972,20.5,1731409056714835781,36.9685,False,True,3.0,1.2725739479064941
1731409059675392575,36.5,1731409059634771012,37.375,1731409059594936052,20.5,1731409059674896562,36.9375,False,True,3.0,1.2309160232543945
1731409062794854073,36.562,1731409062794515854,37.375,1731409062754539431,20.5,1731409062715671015,36.9685,True,True,3.0,1.3500738143920898
1731409065675241659,36.562,1731409065594878333,37.375,1731409065634923053,20.5,1731409065674829663,36.9685,False,True,3.0,1.229515790939331
1731409068715505794,36.562,1731409068635006579,37.375,1731409068715120706,20.5,1731409068674876579,36.9685,False,True,3.0,1.2680370807647705
1731409071675306328,36.562,1731409071594875924,37.375,1731409071635617806,20.5,1731409071674904758,36.9685,False,True,3.0,1.2270560264587402
1731409074725299243,36.562,1731409074674792736,37.375,1731409074724887988,20.437,1731409074634986418,36.9685,False,True,3.0,1.2752361297607422
1731409077685096111,36.562,1731409077634661788,37.375,1731409077595598942,20.437,1731409077684702338,36.9685,False,True,3.0,1.2333323955535889
1731409080725140392,36.562,1731409080724765859,37.375,1731409080684807910,20.437,1731409080635141688,36.9685,False,True,3.0,1.2731895446777344
1731409083765172398,36.562,1731409083684634800,37.375,1731409083764759032,20.5,1731409083724583658,36.9685,True,True,3.0,1.3114511966705322
1731409086715329325,36.562,1731409086674858545,37.375,1731409086635011741,20.5,1731409086714885478,36.9685,False,True,3.0,1.2598633766174316
1731409089835359885,36.562,1731409089755030391,37.375,1731409089794859457,20.5,1731409089834813521,36.9685,False,True,3.0,1.3781163692474365
1731409092715241973,36.562,1731409092674790987,37.375,1731409092714873717,20.437,1731409092634876403,36.9685,False,True,3.0,1.256296157836914
1731409095715242081,36.625,1731409095594889350,37.375,1731409095674776427,20.437,1731409095714858289,37.0,False,True,3.0,1.2553620338439941
1731409098715319261,36.625,1731409098634885224,37.375,1731409098674870087,20.437,1731409098714944950,37.0,False,True,3.0,1.2536535263061523
1731409101755458302,36.625,1731409101714900128,37.375,1731409101674927097,20.437,1731409101755007770,37.0,False,True,3.0,1.2919917106628418
1731409104895849595,36.562,1731409104834748931,37.375,1731409104895481516,20.437,1731409104794923191,36.9685,True,True,3.0,1.4319021701812744
1731409107765838274,36.562,1731409107726067261,37.375,1731409107674979472,20.437,1731409107765402676,36.9685,False,True,3.0,1.3008642196655273
1731409110715103767,36.625,1731409110675409925,37.375,1731409110634991370,20.437,1731409110714680243,37.0,False,True,3.0,1.249901533126831
1731409113715335121,36.625,1731409113714919393,37.375,1731409113595860322,20.437,1731409113674814031,37.0,False,True,3.0,1.2483251094818115
1731409116715296157,36.625,1731409116675474042,37.375,1731409116635663539,20.437,1731409116714836299,37.0,False,True,3.0,1.246568202972412
1731409119715242195,36.625,1731409119614873452,37.375,1731409119674826798,20.437,1731409119714843301,37.0,False,True,3.0,1.2463107109069824
1731409122715238848,36.625,1731409122674765361,37.375,1731409122634896123,20.437,1731409122714834269,37.0,False,True,3.0,1.245854377746582
1731409125755224279,36.625,1731409125754771625,37.375,1731409125674891432,20.437,1731409125714804426,37.0,True,True,3.0,1.2840752601623535
1731409128725400962,36.562,1731409128634875625,37.375,1731409128676768715,20.375,1731409128724952271,36.9685,False,True,3.0,1.2530641555786133
1731409131715349158,36.625,1731409131594932038,37.375,1731409131714873078,20.437,1731409131674899423,37.0,False,True,3.0,1.241201400756836
1731409134794992899,36.625,1731409134674924719,37.375,1731409134634894770,20.437,1731409134794636173,37.0,False,True,3.0,1.3190176486968994
1731409137755047011,36.625,1731409137714717525,37.375,1731409137754677322,20.375,1731409137675011879,37.0,False,True,3.0,1.2773442268371582
1731409140715289644,36.625,1731409140674805270,37.375,1731409140635609116,20.437,1731409140714818490,37.0,False,True,3.0,1.2358102798461914
1731409143835216031,36.625,1731409143754891538,37.375,1731409143794861236,20.437,1731409143834773062,37.0,False,True,3.0,1.3551008701324463
1731409146795132041,36.562,1731409146754864695,37.375,1731409146714887982,20.437,1731409146794605498,36.9685,True,True,3.0,1.3147785663604736
1731409149835029013,36.562,1731409149794764392,37.375,1731409149755106186,20.437,1731409149834619582,36.9685,False,True,3.0,1.3529434204101562
1731409152725257660,36.562,1731409152674768183,37.375,1731409152634995775,20.437,1731409152724767061,36.9685,False,True,3.0,1.241476058959961
1731409155835445131,36.625,1731409155755008977,37.375,1731409155835009496,20.437,1731409155794757215,37.0,False,True,3.0,1.3498554229736328
1731409158755475623,36.562,1731409158634839773,37.375,1731409158755064340,20.437,1731409158714775284,36.9685,False,True,3.0,1.2681725025177002
1731409161756532464,36.562,1731409161674880624,37.375,1731409161714893229,20.437,1731409161755978587,36.9685,False,True,3.0,1.2686500549316406
1731409164715268959,36.562,1731409164634899548,37.375,1731409164674854427,20.375,1731409164714753361,36.9685,False,True,3.0,1.2264811992645264
1731409167795291408,36.562,1731409167715402009,37.375,1731409167674942312,20.375,1731409167794889163,36.9685,True,True,3.0,1.3062047958374023
1731409170765218695,36.562,1731409170764761783,37.375,1731409170634920331,20.437,1731409170725489140,36.9685,False,True,3.0,1.2743816375732422
1731409173755291183,36.562,1731409173754786567,37.375,1731409173714949828,20.437,1731409173675073996,36.9685,False,True,3.0,1.2626938819885254
1731409176755285404,36.562,1731409176754845695,37.375,1731409176714945052,20.437,1731409176634932428,36.9685,False,True,3.0,1.2607691287994385
1731409179795308260,36.562,1731409179674894997,37.375,1731409179794865607,20.375,1731409179714833379,36.9685,False,True,3.0,1.2997653484344482
1731409182795190058,36.562,1731409182714901777,37.375,1731409182754838582,20.375,1731409182794777368,36.9685,False,True,3.0,1.297898292541504
1731409185765107713,36.562,1731409185715645623,37.375,1731409185675737433,20.375,1731409185764726135,36.9685,True,True,3.0,1.2660343647003174
1731409188715044637,36.562,1731409188674801798,37.375,1731409188634913574,20.437,1731409188714640411,36.9685,False,True,3.0,1.214198112487793
1731409191755250567,36.562,1731409191714878303,37.375,1731409191674895933,20.437,1731409191754758469,36.9685,False,True,3.0,1.2525787353515625
1731409194836164476,36.562,1731409194714884638,37.375,1731409194796147942,20.375,1731409194835633360,36.9685,False,True,3.0,1.3316833972930908
1731409197755279361,36.562,1731409197674953869,37.437,1731409197714914178,20.375,1731409197754871190,36.9995,False,True,3.0,1.2490851879119873
1731409200755456291,36.562,1731409200635707394,37.375,1731409200754885859,20.437,1731409200715030240,36.9685,False,True,3.0,1.2474560737609863
1731409203755337870,36.625,1731409203674900333,37.375,1731409203714942137,20.375,1731409203754919088,37.0,False,True,3.0,1.245520830154419
1731409206765021815,36.625,1731409206644697392,37.375,1731409206764661293,20.375,1731409206724743382,37.0,True,True,3.0,1.2533819675445557
1731409209835258568,36.562,1731409209754902451,37.375,1731409209794871304,20.375,1731409209834820786,36.9685,False,True,3.0,1.3218324184417725
1731409212795128330,36.625,1731409212794755363,37.437,1731409212714927609,20.375,1731409212754858718,37.031,False,True,3.0,1.279961109161377
1731409215795207085,36.625,1731409215674886817,37.437,1731409215754848475,20.437,1731409215794762414,37.031,False,True,3.0,1.2782654762268066
1731409218755243043,36.625,1731409218754808761,37.437,1731409218634903894,20.375,1731409218714959251,37.031,False,True,3.0,1.2366204261779785
1731409221775944583,36.625,1731409221674881876,37.437,1731409221714958644,20.437,1731409221775498727,37.031,False,True,3.0,1.2567908763885498
1731409224755253021,36.625,1731409224634982205,37.437,1731409224754862055,20.437,1731409224714773252,37.031,False,True,3.0,1.2358758449554443
1731409227755461311,36.625,1731409227675001467,37.437,1731409227754624729,20.375,1731409227715290380,37.031,False,True,3.0,1.2343316078186035
1731409230755110036,36.625,1731409230634959812,37.437,1731409230714786959,20.437,1731409230754743514,37.031,True,True,3.0,1.2333672046661377
1731409233795322633,36.625,1731409233674878544,37.437,1731409233754820223,20.437,1731409233794880869,37.031,False,True,3.0,1.2717556953430176
1731409236795098613,36.625,1731409236715112364,37.437,1731409236754912098,20.437,1731409236794731072,37.031,False,True,3.0,1.2709546089172363
1731409239795120281,36.687,1731409239675113175,37.437,1731409239755667146,20.437,1731409239794750629,37.062,False,True,3.0,1.2691915035247803
1731409242835134477,36.687,1731409242714978415,37.437,1731409242834800862,20.375,1731409242795493695,37.062,False,True,3.0,1.3083317279815674
1731409245796107780,36.625,1731409245675033699,37.437,1731409245795526608,20.375,1731409245754633557,37.031,False,True,3.0,1.2675724029541016
1731409249165303227,36.687,1731409249035093109,37.437,1731409249164806797,20.437,1731409249114951203,37.062,True,False,3.0,1.6349825859069824
1731409251805260832,36.687,1731409251674879477,37.437,1731409251804848847,20.437,1731409251755553317,37.062,False,False,3.0,1.2746219635009766